"","Year","Month","Day","Precip","Tmax","Tmin","Date","Precip_mm","Tmax_C","Tmin_C"
"333",1950,11,29,0.36,32,28,1950-11-29,9.144,0,-2.22222222222222
"334",1950,11,30,0.25,33,28,1950-11-30,6.35,0.555555555555556,-2.22222222222222
"335",1950,12,1,0,34,28,1950-12-01,0,1.11111111111111,-2.22222222222222
"336",1950,12,2,0,32,12,1950-12-02,0,0,-11.1111111111111
"337",1950,12,3,0.16,46,27,1950-12-03,4.064,7.77777777777778,-2.77777777777778
"338",1950,12,4,1.09,55,31,1950-12-04,27.686,12.7777777777778,-0.555555555555556
"339",1950,12,5,0.64,32,21,1950-12-05,16.256,0,-6.11111111111111
"340",1950,12,6,0,32,2,1950-12-06,0,0,-16.6666666666667
"341",1950,12,7,0,35,10,1950-12-07,0,1.66666666666667,-12.2222222222222
"342",1950,12,8,0.29,45,28,1950-12-08,7.366,7.22222222222222,-2.22222222222222
"343",1950,12,9,0,33,18,1950-12-09,0,0.555555555555556,-7.77777777777778
"344",1950,12,10,0,34,17,1950-12-10,0,1.11111111111111,-8.33333333333333
"345",1950,12,11,0.42,32,27,1950-12-11,10.668,0,-2.77777777777778
"346",1950,12,12,0.15,30,26,1950-12-12,3.81,-1.11111111111111,-3.33333333333333
"347",1950,12,13,0.01,31,12,1950-12-13,0.254,-0.555555555555556,-11.1111111111111
"348",1950,12,14,0,32,19,1950-12-14,0,0,-7.22222222222222
"349",1950,12,15,0,32,19,1950-12-15,0,0,-7.22222222222222
"350",1950,12,16,0.76,32,25,1950-12-16,19.304,0,-3.88888888888889
"351",1950,12,17,0,32,7,1950-12-17,0,0,-13.8888888888889
"352",1950,12,18,0.01,26,1,1950-12-18,0.254,-3.33333333333333,-17.2222222222222
"353",1950,12,19,0.07,25,12,1950-12-19,1.778,-3.88888888888889,-11.1111111111111
"354",1950,12,20,0,26,1,1950-12-20,0,-3.33333333333333,-17.2222222222222
"355",1950,12,21,0,28,6,1950-12-21,0,-2.22222222222222,-14.4444444444444
"356",1950,12,22,0,29,15,1950-12-22,0,-1.66666666666667,-9.44444444444444
"357",1950,12,23,0,34,25,1950-12-23,0,1.11111111111111,-3.88888888888889
"358",1950,12,24,0,39,27,1950-12-24,0,3.88888888888889,-2.77777777777778
"359",1950,12,25,0.06,42,12,1950-12-25,1.524,5.55555555555556,-11.1111111111111
"360",1950,12,26,0.05,18,4,1950-12-26,1.27,-7.77777777777778,-15.5555555555556
"361",1950,12,27,0.04,16,-5,1950-12-27,1.016,-8.88888888888889,-20.5555555555556
"362",1950,12,28,0,20,3,1950-12-28,0,-6.66666666666667,-16.1111111111111
"363",1950,12,29,0.02,29,10,1950-12-29,0.508,-1.66666666666667,-12.2222222222222
"364",1950,12,30,0.09,37,11,1950-12-30,2.286,2.77777777777778,-11.6666666666667
"365",1950,12,31,0,30,12,1950-12-31,0,-1.11111111111111,-11.1111111111111
"366",1951,1,1,0,33,7,1951-01-01,0,0.555555555555556,-13.8888888888889
"367",1951,1,2,0,35,24,1951-01-02,0,1.66666666666667,-4.44444444444444
"368",1951,1,3,0.01,43,33,1951-01-03,0.254,6.11111111111111,0.555555555555556
"369",1951,1,4,0.11,49,38,1951-01-04,2.794,9.44444444444444,3.33333333333333
"370",1951,1,5,0,49,26,1951-01-05,0,9.44444444444444,-3.33333333333333
"371",1951,1,6,0,36,27,1951-01-06,0,2.22222222222222,-2.77777777777778
"372",1951,1,7,0.13,40,19,1951-01-07,3.302,4.44444444444444,-7.22222222222222
"373",1951,1,8,0.38,22,9,1951-01-08,9.652,-5.55555555555556,-12.7777777777778
"374",1951,1,9,0,20,12,1951-01-09,0,-6.66666666666667,-11.1111111111111
"375",1951,1,10,0,29,15,1951-01-10,0,-1.66666666666667,-9.44444444444444
"376",1951,1,11,0,39,28,1951-01-11,0,3.88888888888889,-2.22222222222222
"377",1951,1,12,0.07,35,27,1951-01-12,1.778,1.66666666666667,-2.77777777777778
"378",1951,1,13,0,34,24,1951-01-13,0,1.11111111111111,-4.44444444444444
"379",1951,1,14,0,30,17,1951-01-14,0,-1.11111111111111,-8.33333333333333
"380",1951,1,15,0.13,42,29,1951-01-15,3.302,5.55555555555556,-1.66666666666667
"381",1951,1,16,0,37,27,1951-01-16,0,2.77777777777778,-2.77777777777778
"382",1951,1,17,0,29,20,1951-01-17,0,-1.66666666666667,-6.66666666666667
"383",1951,1,18,0,42,28,1951-01-18,0,5.55555555555556,-2.22222222222222
"384",1951,1,19,0.04,45,36,1951-01-19,1.016,7.22222222222222,2.22222222222222
"385",1951,1,20,0,56,31,1951-01-20,0,13.3333333333333,-0.555555555555556
"386",1951,1,21,0.03,58,22,1951-01-21,0.762,14.4444444444444,-5.55555555555556
"387",1951,1,22,0,24,11,1951-01-22,0,-4.44444444444444,-11.6666666666667
"388",1951,1,23,0,25,12,1951-01-23,0,-3.88888888888889,-11.1111111111111
"389",1951,1,24,0.45,42,23,1951-01-24,11.43,5.55555555555556,-5
"390",1951,1,25,0.01,44,23,1951-01-25,0.254,6.66666666666667,-5
"391",1951,1,26,0.11,29,21,1951-01-26,2.794,-1.66666666666667,-6.11111111111111
"392",1951,1,27,0.08,27,17,1951-01-27,2.032,-2.77777777777778,-8.33333333333333
"393",1951,1,28,0.05,27,2,1951-01-28,1.27,-2.77777777777778,-16.6666666666667
"394",1951,1,29,0.33,19,12,1951-01-29,8.382,-7.22222222222222,-11.1111111111111
"395",1951,1,30,0.04,23,9,1951-01-30,1.016,-5,-12.7777777777778
"396",1951,1,31,0.01,16,-1,1951-01-31,0.254,-8.88888888888889,-18.3333333333333
"397",1951,2,1,0.27,37,7,1951-02-01,6.858,2.77777777777778,-13.8888888888889
"398",1951,2,2,0.85,37,13,1951-02-02,21.59,2.77777777777778,-10.5555555555556
"399",1951,2,3,0,19,-7,1951-02-03,0,-7.22222222222222,-21.6666666666667
"400",1951,2,4,0,23,-1,1951-02-04,0,-5,-18.3333333333333
"401",1951,2,5,0,31,10,1951-02-05,0,-0.555555555555556,-12.2222222222222
"402",1951,2,6,0,33,14,1951-02-06,0,0.555555555555556,-10
"403",1951,2,7,0.41,41,28,1951-02-07,10.414,5,-2.22222222222222
"404",1951,2,8,0.34,38,4,1951-02-08,8.636,3.33333333333333,-15.5555555555556
"405",1951,2,9,0.01,9,-6,1951-02-09,0.254,-12.7777777777778,-21.1111111111111
"406",1951,2,10,0,17,-5,1951-02-10,0,-8.33333333333333,-20.5555555555556
"407",1951,2,11,0.05,28,5,1951-02-11,1.27,-2.22222222222222,-15
"408",1951,2,12,0,42,26,1951-02-12,0,5.55555555555556,-3.33333333333333
"409",1951,2,13,0,49,40,1951-02-13,0,9.44444444444444,4.44444444444444
"410",1951,2,14,0.07,52,17,1951-02-14,1.778,11.1111111111111,-8.33333333333333
"411",1951,2,15,0.01,21,4,1951-02-15,0.254,-6.11111111111111,-15.5555555555556
"412",1951,2,16,0,30,14,1951-02-16,0,-1.11111111111111,-10
"413",1951,2,17,0.08,38,25,1951-02-17,2.032,3.33333333333333,-3.88888888888889
"414",1951,2,18,0.15,37,32,1951-02-18,3.81,2.77777777777778,0
"415",1951,2,19,0,38,31,1951-02-19,0,3.33333333333333,-0.555555555555556
"416",1951,2,20,0.5,40,33,1951-02-20,12.7,4.44444444444444,0.555555555555556
"417",1951,2,21,0.27,41,35,1951-02-21,6.858,5,1.66666666666667
"418",1951,2,22,0.4,37,31,1951-02-22,10.16,2.77777777777778,-0.555555555555556
"419",1951,2,23,0,38,26,1951-02-23,0,3.33333333333333,-3.33333333333333
"420",1951,2,24,0,32,17,1951-02-24,0,0,-8.33333333333333
"421",1951,2,25,0,42,21,1951-02-25,0,5.55555555555556,-6.11111111111111
"422",1951,2,26,0,45,27,1951-02-26,0,7.22222222222222,-2.77777777777778
"423",1951,2,27,0,51,33,1951-02-27,0,10.5555555555556,0.555555555555556
"424",1951,2,28,0.13,42,26,1951-02-28,3.302,5.55555555555556,-3.33333333333333
"425",1951,3,1,0.25,33,21,1951-03-01,6.35,0.555555555555556,-6.11111111111111
"426",1951,3,2,0,38,28,1951-03-02,0,3.33333333333333,-2.22222222222222
"427",1951,3,3,0.01,35,26,1951-03-03,0.254,1.66666666666667,-3.33333333333333
"428",1951,3,4,0.57,38,27,1951-03-04,14.478,3.33333333333333,-2.77777777777778
"429",1951,3,5,0,45,19,1951-03-05,0,7.22222222222222,-7.22222222222222
"430",1951,3,6,0,42,22,1951-03-06,0,5.55555555555556,-5.55555555555556
"431",1951,3,7,0,50,33,1951-03-07,0,10,0.555555555555556
"432",1951,3,8,0.03,47,26,1951-03-08,0.762,8.33333333333333,-3.33333333333333
"433",1951,3,9,0.13,35,23,1951-03-09,3.302,1.66666666666667,-5
"434",1951,3,10,0.01,30,14,1951-03-10,0.254,-1.11111111111111,-10
"435",1951,3,11,0,29,16,1951-03-11,0,-1.66666666666667,-8.88888888888889
"436",1951,3,12,0,31,23,1951-03-12,0,-0.555555555555556,-5
"437",1951,3,13,0,43,25,1951-03-13,0,6.11111111111111,-3.88888888888889
"438",1951,3,14,0.17,44,34,1951-03-14,4.318,6.66666666666667,1.11111111111111
"439",1951,3,15,0.21,41,30,1951-03-15,5.334,5,-1.11111111111111
"440",1951,3,16,0.01,36,31,1951-03-16,0.254,2.22222222222222,-0.555555555555556
"441",1951,3,17,0.05,36,30,1951-03-17,1.27,2.22222222222222,-1.11111111111111
"442",1951,3,18,0.07,35,25,1951-03-18,1.778,1.66666666666667,-3.88888888888889
"443",1951,3,19,0,41,30,1951-03-19,0,5,-1.11111111111111
"444",1951,3,20,0.43,45,24,1951-03-20,10.922,7.22222222222222,-4.44444444444444
"445",1951,3,21,0,39,24,1951-03-21,0,3.88888888888889,-4.44444444444444
"446",1951,3,22,0.12,38,16,1951-03-22,3.048,3.33333333333333,-8.88888888888889
"447",1951,3,23,0.01,36,22,1951-03-23,0.254,2.22222222222222,-5.55555555555556
"448",1951,3,24,0.09,51,35,1951-03-24,2.286,10.5555555555556,1.66666666666667
"449",1951,3,25,0,50,24,1951-03-25,0,10,-4.44444444444444
"450",1951,3,26,0,35,16,1951-03-26,0,1.66666666666667,-8.88888888888889
"451",1951,3,27,0,33,17,1951-03-27,0,0.555555555555556,-8.33333333333333
"452",1951,3,28,0,52,32,1951-03-28,0,11.1111111111111,0
"453",1951,3,29,0,55,46,1951-03-29,0,12.7777777777778,7.77777777777778
"454",1951,3,30,0.2,57,50,1951-03-30,5.08,13.8888888888889,10
"455",1951,3,31,0.91,58,39,1951-03-31,23.114,14.4444444444444,3.88888888888889
"456",1951,4,1,0.01,49,31,1951-04-01,0.254,9.44444444444444,-0.555555555555556
"457",1951,4,2,0.41,54,37,1951-04-02,10.414,12.2222222222222,2.77777777777778
"458",1951,4,3,0,44,33,1951-04-03,0,6.66666666666667,0.555555555555556
"459",1951,4,4,0.01,41,34,1951-04-04,0.254,5,1.11111111111111
"460",1951,4,5,0.01,43,33,1951-04-05,0.254,6.11111111111111,0.555555555555556
"461",1951,4,6,0,45,27,1951-04-06,0,7.22222222222222,-2.77777777777778
"462",1951,4,7,0,59,29,1951-04-07,0,15,-1.66666666666667
"463",1951,4,8,0,68,40,1951-04-08,0,20,4.44444444444444
"464",1951,4,9,0.2,64,45,1951-04-09,5.08,17.7777777777778,7.22222222222222
"465",1951,4,10,0.02,56,42,1951-04-10,0.508,13.3333333333333,5.55555555555556
"466",1951,4,11,0.21,50,39,1951-04-11,5.334,10,3.88888888888889
"467",1951,4,12,0.02,50,39,1951-04-12,0.508,10,3.88888888888889
"468",1951,4,13,0.46,56,33,1951-04-13,11.684,13.3333333333333,0.555555555555556
"469",1951,4,14,0.02,52,38,1951-04-14,0.508,11.1111111111111,3.33333333333333
"470",1951,4,15,0.02,53,39,1951-04-15,0.508,11.6666666666667,3.88888888888889
"471",1951,4,16,0,52,37,1951-04-16,0,11.1111111111111,2.77777777777778
"472",1951,4,17,0.03,43,32,1951-04-17,0.762,6.11111111111111,0
"473",1951,4,18,0.01,43,33,1951-04-18,0.254,6.11111111111111,0.555555555555556
"474",1951,4,19,0,54,38,1951-04-19,0,12.2222222222222,3.33333333333333
"475",1951,4,20,0,58,29,1951-04-20,0,14.4444444444444,-1.66666666666667
"476",1951,4,21,0,52,25,1951-04-21,0,11.1111111111111,-3.88888888888889
"477",1951,4,22,0,56,40,1951-04-22,0,13.3333333333333,4.44444444444444
"478",1951,4,23,0.5,55,35,1951-04-23,12.7,12.7777777777778,1.66666666666667
"479",1951,4,24,0,55,39,1951-04-24,0,12.7777777777778,3.88888888888889
"480",1951,4,25,0.02,59,44,1951-04-25,0.508,15,6.66666666666667
"481",1951,4,26,0.07,64,43,1951-04-26,1.778,17.7777777777778,6.11111111111111
"482",1951,4,27,0,56,32,1951-04-27,0,13.3333333333333,0
"483",1951,4,28,0,66,47,1951-04-28,0,18.8888888888889,8.33333333333333
"484",1951,4,29,0.29,72,50,1951-04-29,7.366,22.2222222222222,10
"485",1951,4,30,0,73,41,1951-04-30,0,22.7777777777778,5
"486",1951,5,1,0,64,33,1951-05-01,0,17.7777777777778,0.555555555555556
"487",1951,5,2,0,76,38,1951-05-02,0,24.4444444444444,3.33333333333333
"488",1951,5,3,0,73,32,1951-05-03,0,22.7777777777778,0
"489",1951,5,4,0,55,28,1951-05-04,0,12.7777777777778,-2.22222222222222
"490",1951,5,5,0,60,30,1951-05-05,0,15.5555555555556,-1.11111111111111
"491",1951,5,6,0,63,30,1951-05-06,0,17.2222222222222,-1.11111111111111
"492",1951,5,7,0,66,44,1951-05-07,0,18.8888888888889,6.66666666666667
"493",1951,5,8,0.03,58,47,1951-05-08,0.762,14.4444444444444,8.33333333333333
"494",1951,5,9,0,70,50,1951-05-09,0,21.1111111111111,10
"495",1951,5,10,0.01,77,36,1951-05-10,0.254,25,2.22222222222222
"496",1951,5,11,0.61,58,42,1951-05-11,15.494,14.4444444444444,5.55555555555556
"497",1951,5,12,0.22,54,45,1951-05-12,5.588,12.2222222222222,7.22222222222222
"498",1951,5,13,0.19,58,36,1951-05-13,4.826,14.4444444444444,2.22222222222222
"499",1951,5,14,0,55,30,1951-05-14,0,12.7777777777778,-1.11111111111111
"500",1951,5,15,0,73,42,1951-05-15,0,22.7777777777778,5.55555555555556
"501",1951,5,16,0,82,56,1951-05-16,0,27.7777777777778,13.3333333333333
"502",1951,5,17,0,85,51,1951-05-17,0,29.4444444444444,10.5555555555556
"503",1951,5,18,0,62,41,1951-05-18,0,16.6666666666667,5
"504",1951,5,19,0,75,47,1951-05-19,0,23.8888888888889,8.33333333333333
"505",1951,5,20,0,77,58,1951-05-20,0,25,14.4444444444444
"506",1951,5,21,0.01,76,58,1951-05-21,0.254,24.4444444444444,14.4444444444444
"507",1951,5,22,0,78,55,1951-05-22,0,25.5555555555556,12.7777777777778
"508",1951,5,23,0.02,80,51,1951-05-23,0.508,26.6666666666667,10.5555555555556
"509",1951,5,24,0.11,55,43,1951-05-24,2.794,12.7777777777778,6.11111111111111
"510",1951,5,25,0,68,36,1951-05-25,0,20,2.22222222222222
"511",1951,5,26,0,78,47,1951-05-26,0,25.5555555555556,8.33333333333333
"512",1951,5,27,0.08,82,57,1951-05-27,2.032,27.7777777777778,13.8888888888889
"513",1951,5,28,0.02,68,47,1951-05-28,0.508,20,8.33333333333333
"514",1951,5,29,0.63,66,51,1951-05-29,16.002,18.8888888888889,10.5555555555556
"515",1951,5,30,0.09,72,41,1951-05-30,2.286,22.2222222222222,5
"516",1951,5,31,0.11,74,50,1951-05-31,2.794,23.3333333333333,10
"517",1951,6,1,0,82,51,1951-06-01,0,27.7777777777778,10.5555555555556
"518",1951,6,2,0.29,83,63,1951-06-02,7.366,28.3333333333333,17.2222222222222
"519",1951,6,3,0.04,70,56,1951-06-03,1.016,21.1111111111111,13.3333333333333
"520",1951,6,4,0,84,65,1951-06-04,0,28.8888888888889,18.3333333333333
"521",1951,6,5,0.02,74,51,1951-06-05,0.508,23.3333333333333,10.5555555555556
"522",1951,6,6,0,64,38,1951-06-06,0,17.7777777777778,3.33333333333333
"523",1951,6,7,0,73,40,1951-06-07,0,22.7777777777778,4.44444444444444
"524",1951,6,8,0,68,39,1951-06-08,0,20,3.88888888888889
"525",1951,6,9,0,76,53,1951-06-09,0,24.4444444444444,11.6666666666667
"526",1951,6,10,0.52,72,56,1951-06-10,13.208,22.2222222222222,13.3333333333333
"527",1951,6,11,0.67,58,46,1951-06-11,17.018,14.4444444444444,7.77777777777778
"528",1951,6,12,0,65,47,1951-06-12,0,18.3333333333333,8.33333333333333
"529",1951,6,13,0.07,74,56,1951-06-13,1.778,23.3333333333333,13.3333333333333
"530",1951,6,14,0.6,57,51,1951-06-14,15.24,13.8888888888889,10.5555555555556
"531",1951,6,15,0.19,60,45,1951-06-15,4.826,15.5555555555556,7.22222222222222
"532",1951,6,16,0,70,46,1951-06-16,0,21.1111111111111,7.77777777777778
"533",1951,6,17,0,79,52,1951-06-17,0,26.1111111111111,11.1111111111111
"534",1951,6,18,0,82,54,1951-06-18,0,27.7777777777778,12.2222222222222
"535",1951,6,19,0,83,60,1951-06-19,0,28.3333333333333,15.5555555555556
"536",1951,6,20,0,83,62,1951-06-20,0,28.3333333333333,16.6666666666667
"537",1951,6,21,0,79,66,1951-06-21,0,26.1111111111111,18.8888888888889
"538",1951,6,22,0,78,55,1951-06-22,0,25.5555555555556,12.7777777777778
"539",1951,6,23,1.9,70,59,1951-06-23,48.26,21.1111111111111,15
"540",1951,6,24,0.13,79,52,1951-06-24,3.302,26.1111111111111,11.1111111111111
"541",1951,6,25,0.18,84,65,1951-06-25,4.572,28.8888888888889,18.3333333333333
"542",1951,6,26,0,74,48,1951-06-26,0,23.3333333333333,8.88888888888889
"543",1951,6,27,0.25,76,62,1951-06-27,6.35,24.4444444444444,16.6666666666667
"544",1951,6,28,0.02,83,57,1951-06-28,0.508,28.3333333333333,13.8888888888889
"545",1951,6,29,0.58,79,62,1951-06-29,14.732,26.1111111111111,16.6666666666667
"546",1951,6,30,0.14,77,54,1951-06-30,3.556,25,12.2222222222222
"547",1951,7,1,0.49,69,57,1951-07-01,12.446,20.5555555555556,13.8888888888889
"548",1951,7,2,0.02,70,53,1951-07-02,0.508,21.1111111111111,11.6666666666667
"549",1951,7,3,0,77,48,1951-07-03,0,25,8.88888888888889
"550",1951,7,4,0,81,63,1951-07-04,0,27.2222222222222,17.2222222222222
"551",1951,7,5,0.42,74,62,1951-07-05,10.668,23.3333333333333,16.6666666666667
"552",1951,7,6,0.28,67,52,1951-07-06,7.112,19.4444444444444,11.1111111111111
"553",1951,7,7,0,76,60,1951-07-07,0,24.4444444444444,15.5555555555556
"554",1951,7,8,0,84,59,1951-07-08,0,28.8888888888889,15
"555",1951,7,9,0,83,65,1951-07-09,0,28.3333333333333,18.3333333333333
"556",1951,7,10,0,85,66,1951-07-10,0,29.4444444444444,18.8888888888889
"557",1951,7,11,0,88,63,1951-07-11,0,31.1111111111111,17.2222222222222
"558",1951,7,12,0.37,86,62,1951-07-12,9.398,30,16.6666666666667
"559",1951,7,13,0.17,76,61,1951-07-13,4.318,24.4444444444444,16.1111111111111
"560",1951,7,14,0,79,51,1951-07-14,0,26.1111111111111,10.5555555555556
"561",1951,7,15,0,82,54,1951-07-15,0,27.7777777777778,12.2222222222222
"562",1951,7,16,0,86,58,1951-07-16,0,30,14.4444444444444
"563",1951,7,17,1.27,87,64,1951-07-17,32.258,30.5555555555556,17.7777777777778
"564",1951,7,18,0,78,58,1951-07-18,0,25.5555555555556,14.4444444444444
"565",1951,7,19,0.07,77,63,1951-07-19,1.778,25,17.2222222222222
"566",1951,7,20,0.02,80,46,1951-07-20,0.508,26.6666666666667,7.77777777777778
"567",1951,7,21,0,72,48,1951-07-21,0,22.2222222222222,8.88888888888889
"568",1951,7,22,0.01,75,63,1951-07-22,0.254,23.8888888888889,17.2222222222222
"569",1951,7,23,0,82,62,1951-07-23,0,27.7777777777778,16.6666666666667
"570",1951,7,24,0,81,56,1951-07-24,0,27.2222222222222,13.3333333333333
"571",1951,7,25,0,83,54,1951-07-25,0,28.3333333333333,12.2222222222222
"572",1951,7,26,0,86,56,1951-07-26,0,30,13.3333333333333
"573",1951,7,27,0,88,64,1951-07-27,0,31.1111111111111,17.7777777777778
"574",1951,7,28,1.05,86,65,1951-07-28,26.67,30,18.3333333333333
"575",1951,7,29,0,80,65,1951-07-29,0,26.6666666666667,18.3333333333333
"576",1951,7,30,0,83,55,1951-07-30,0,28.3333333333333,12.7777777777778
"577",1951,7,31,0,88,63,1951-07-31,0,31.1111111111111,17.2222222222222
"578",1951,8,1,0.07,84,69,1951-08-01,1.778,28.8888888888889,20.5555555555556
"579",1951,8,2,0,78,45,1951-08-02,0,25.5555555555556,7.22222222222222
"580",1951,8,3,0,78,60,1951-08-03,0,25.5555555555556,15.5555555555556
"581",1951,8,4,0.14,75,54,1951-08-04,3.556,23.8888888888889,12.2222222222222
"582",1951,8,5,0,67,42,1951-08-05,0,19.4444444444444,5.55555555555556
"583",1951,8,6,0,72,40,1951-08-06,0,22.2222222222222,4.44444444444444
"584",1951,8,7,0,75,49,1951-08-07,0,23.8888888888889,9.44444444444444
"585",1951,8,8,0.04,66,59,1951-08-08,1.016,18.8888888888889,15
"586",1951,8,9,0,82,58,1951-08-09,0,27.7777777777778,14.4444444444444
"587",1951,8,10,0,88,62,1951-08-10,0,31.1111111111111,16.6666666666667
"588",1951,8,11,0,82,52,1951-08-11,0,27.7777777777778,11.1111111111111
"589",1951,8,12,0.59,86,63,1951-08-12,14.986,30,17.2222222222222
"590",1951,8,13,0.01,75,52,1951-08-13,0.254,23.8888888888889,11.1111111111111
"591",1951,8,14,0,84,61,1951-08-14,0,28.8888888888889,16.1111111111111
"592",1951,8,15,0.46,88,62,1951-08-15,11.684,31.1111111111111,16.6666666666667
"593",1951,8,16,0.3,78,64,1951-08-16,7.62,25.5555555555556,17.7777777777778
"594",1951,8,17,0.05,83,60,1951-08-17,1.27,28.3333333333333,15.5555555555556
"595",1951,8,18,0.02,63,46,1951-08-18,0.508,17.2222222222222,7.77777777777778
"596",1951,8,19,0,76,47,1951-08-19,0,24.4444444444444,8.33333333333333
"597",1951,8,20,0.05,78,57,1951-08-20,1.27,25.5555555555556,13.8888888888889
"598",1951,8,21,0.01,81,60,1951-08-21,0.254,27.2222222222222,15.5555555555556
"599",1951,8,22,0.02,81,59,1951-08-22,0.508,27.2222222222222,15
"600",1951,8,23,0,70,51,1951-08-23,0,21.1111111111111,10.5555555555556
"601",1951,8,24,0,62,42,1951-08-24,0,16.6666666666667,5.55555555555556
"602",1951,8,25,0,75,48,1951-08-25,0,23.8888888888889,8.88888888888889
"603",1951,8,26,0,78,49,1951-08-26,0,25.5555555555556,9.44444444444444
"604",1951,8,27,0,81,52,1951-08-27,0,27.2222222222222,11.1111111111111
"605",1951,8,28,0,84,62,1951-08-28,0,28.8888888888889,16.6666666666667
"606",1951,8,29,0,85,56,1951-08-29,0,29.4444444444444,13.3333333333333
"607",1951,8,30,0,86,57,1951-08-30,0,30,13.8888888888889
"608",1951,8,31,0,89,63,1951-08-31,0,31.6666666666667,17.2222222222222
"609",1951,9,1,0.09,90,55,1951-09-01,2.286,32.2222222222222,12.7777777777778
"610",1951,9,2,0.04,61,54,1951-09-02,1.016,16.1111111111111,12.2222222222222
"611",1951,9,3,0.02,66,58,1951-09-03,0.508,18.8888888888889,14.4444444444444
"612",1951,9,4,0.02,72,48,1951-09-04,0.508,22.2222222222222,8.88888888888889
"613",1951,9,5,0,75,42,1951-09-05,0,23.8888888888889,5.55555555555556
"614",1951,9,6,0.21,77,52,1951-09-06,5.334,25,11.1111111111111
"615",1951,9,7,0.35,67,57,1951-09-07,8.89,19.4444444444444,13.8888888888889
"616",1951,9,8,0.37,67,42,1951-09-08,9.398,19.4444444444444,5.55555555555556
"617",1951,9,9,0,70,41,1951-09-09,0,21.1111111111111,5
"618",1951,9,10,0,76,50,1951-09-10,0,24.4444444444444,10
"619",1951,9,11,0.09,79,61,1951-09-11,2.286,26.1111111111111,16.1111111111111
"620",1951,9,12,0,83,53,1951-09-12,0,28.3333333333333,11.6666666666667
"621",1951,9,13,0,85,64,1951-09-13,0,29.4444444444444,17.7777777777778
"622",1951,9,14,0.05,85,58,1951-09-14,1.27,29.4444444444444,14.4444444444444
"623",1951,9,15,0.4,71,46,1951-09-15,10.16,21.6666666666667,7.77777777777778
"624",1951,9,16,0,75,47,1951-09-16,0,23.8888888888889,8.33333333333333
"625",1951,9,17,0,72,41,1951-09-17,0,22.2222222222222,5
"626",1951,9,18,0,70,41,1951-09-18,0,21.1111111111111,5
"627",1951,9,19,0,70,41,1951-09-19,0,21.1111111111111,5
"628",1951,9,20,0,78,48,1951-09-20,0,25.5555555555556,8.88888888888889
"629",1951,9,21,0,79,52,1951-09-21,0,26.1111111111111,11.1111111111111
"630",1951,9,22,0,83,63,1951-09-22,0,28.3333333333333,17.2222222222222
"631",1951,9,23,0.43,80,55,1951-09-23,10.922,26.6666666666667,12.7777777777778
"632",1951,9,24,0,66,38,1951-09-24,0,18.8888888888889,3.33333333333333
